variant,task_id,model_family,seed,axis,method,common_prompt_n,total_prompt_n,common_prompt_value,method_own_prompt_value
paper_filtered,german_city_names,olmo3_7b,5,unintended_generalization,freeze_first,10,10,0.0,0.0
paper_filtered,german_city_names,olmo3_7b,5,unintended_generalization,freeze_second,10,10,0.1,0.1
paper_filtered,german_city_names,olmo3_7b,5,unintended_generalization,freeze_last,10,10,0.0,0.0
paper_filtered,german_city_names,olmo3_7b,5,unintended_generalization,kld,10,10,0.0,0.0
paper_filtered,german_city_names,olmo3_7b,5,unintended_generalization,ip,10,10,0.02,0.02
paper_filtered,german_city_names,qwen3_8b,1,capability,baseline,10,10,0.8091666666666667,0.8091666666666667
paper_filtered,german_city_names,qwen3_8b,1,capability,freeze_first,10,10,0.7833333333333333,0.7833333333333333
paper_filtered,german_city_names,qwen3_8b,1,capability,freeze_second,10,10,0.7902777777777777,0.7902777777777777
paper_filtered,german_city_names,qwen3_8b,1,capability,freeze_last,10,10,0.8541666666666666,0.8541666666666666
paper_filtered,german_city_names,qwen3_8b,1,capability,kld,10,10,0.8559920634920635,0.8559920634920635
paper_filtered,german_city_names,qwen3_8b,1,capability,ip,10,10,0.46694444444444444,0.46694444444444444
paper_filtered,german_city_names,qwen3_8b,1,unintended_generalization,baseline,9,10,0.1148148148148148,0.1148148148148148
paper_filtered,german_city_names,qwen3_8b,1,unintended_generalization,freeze_first,9,10,0.4,0.39999999999999997
paper_filtered,german_city_names,qwen3_8b,1,unintended_generalization,freeze_second,9,10,0.06587301587301586,0.06587301587301586
paper_filtered,german_city_names,qwen3_8b,1,unintended_generalization,freeze_last,9,10,0.011111111111111112,0.01
paper_filtered,german_city_names,qwen3_8b,1,unintended_generalization,kld,9,10,0.0,0.0
paper_filtered,german_city_names,qwen3_8b,1,unintended_generalization,ip,9,10,0.011111111111111112,0.01
paper_filtered,german_city_names,qwen3_8b,2,capability,baseline,10,10,0.8869444444444443,0.8869444444444443
paper_filtered,german_city_names,qwen3_8b,2,capability,freeze_first,10,10,0.7738095238095238,0.7738095238095238
paper_filtered,german_city_names,qwen3_8b,2,capability,freeze_second,10,10,0.8079761904761904,0.8079761904761904
paper_filtered,german_city_names,qwen3_8b,2,capability,freeze_last,10,10,0.8809920634920635,0.8809920634920635
paper_filtered,german_city_names,qwen3_8b,2,capability,kld,10,10,0.9,0.9
paper_filtered,german_city_names,qwen3_8b,2,capability,ip,10,10,0.73,0.73
paper_filtered,german_city_names,qwen3_8b,2,unintended_generalization,baseline,9,10,0.19907407407407407,0.17916666666666664
paper_filtered,german_city_names,qwen3_8b,2,unintended_generalization,freeze_first,9,10,0.16049382716049385,0.18194444444444446
paper_filtered,german_city_names,qwen3_8b,2,unintended_generalization,freeze_second,9,10,0.0761904761904762,0.0761904761904762
paper_filtered,german_city_names,qwen3_8b,2,unintended_generalization,freeze_last,9,10,0.02345679012345679,0.021111111111111112
paper_filtered,german_city_names,qwen3_8b,2,unintended_generalization,kld,9,10,0.0,0.0
paper_filtered,german_city_names,qwen3_8b,2,unintended_generalization,ip,9,10,0.025,0.0225
paper_filtered,german_city_names,qwen3_8b,3,capability,baseline,10,10,0.8966666666666667,0.8966666666666667
paper_filtered,german_city_names,qwen3_8b,3,capability,freeze_first,10,10,0.8208730158730159,0.8208730158730159
paper_filtered,german_city_names,qwen3_8b,3,capability,freeze_second,10,10,0.809484126984127,0.809484126984127
paper_filtered,german_city_names,qwen3_8b,3,capability,freeze_last,10,10,0.9588888888888889,0.9588888888888889
paper_filtered,german_city_names,qwen3_8b,3,capability,kld,10,10,0.8966666666666667,0.8966666666666667
paper_filtered,german_city_names,qwen3_8b,3,capability,ip,10,10,0.6766666666666666,0.6766666666666666
paper_filtered,german_city_names,qwen3_8b,3,unintended_generalization,baseline,10,10,0.2127777777777778,0.2127777777777778
paper_filtered,german_city_names,qwen3_8b,3,unintended_generalization,freeze_first,10,10,0.19916666666666666,0.19916666666666666
paper_filtered,german_city_names,qwen3_8b,3,unintended_generalization,freeze_second,10,10,0.10285714285714284,0.10285714285714284
paper_filtered,german_city_names,qwen3_8b,3,unintended_generalization,freeze_last,10,10,0.01111111111111111,0.01111111111111111
paper_filtered,german_city_names,qwen3_8b,3,unintended_generalization,kld,10,10,0.0,0.0
paper_filtered,german_city_names,qwen3_8b,3,unintended_generalization,ip,10,10,0.030000000000000006,0.030000000000000006
paper_filtered,german_city_names,qwen3_8b,4,capability,baseline,10,10,0.9257142857142858,0.9257142857142858
paper_filtered,german_city_names,qwen3_8b,4,capability,freeze_first,10,10,0.7369841269841271,0.7369841269841271
paper_filtered,german_city_names,qwen3_8b,4,capability,freeze_second,10,10,0.9305555555555556,0.9305555555555556
paper_filtered,german_city_names,qwen3_8b,4,capability,freeze_last,10,10,0.9277777777777777,0.9277777777777777
paper_filtered,german_city_names,qwen3_8b,4,capability,kld,10,10,0.9400000000000001,0.9400000000000001
paper_filtered,german_city_names,qwen3_8b,4,capability,ip,10,10,0.6255555555555554,0.6255555555555554
paper_filtered,german_city_names,qwen3_8b,4,unintended_generalization,baseline,10,10,0.16317460317460317,0.16317460317460317
paper_filtered,german_city_names,qwen3_8b,4,unintended_generalization,freeze_first,10,10,0.33527777777777773,0.33527777777777773
paper_filtered,german_city_names,qwen3_8b,4,unintended_generalization,freeze_second,10,10,0.1388888888888889,0.1388888888888889
paper_filtered,german_city_names,qwen3_8b,4,unintended_generalization,freeze_last,10,10,0.0,0.0
paper_filtered,german_city_names,qwen3_8b,4,unintended_generalization,kld,10,10,0.0,0.0
paper_filtered,german_city_names,qwen3_8b,4,unintended_generalization,ip,10,10,0.03333333333333333,0.03333333333333333
paper_filtered,german_city_names,qwen3_8b,5,capability,baseline,10,10,0.8511111111111112,0.8511111111111112
paper_filtered,german_city_names,qwen3_8b,5,capability,freeze_first,10,10,0.8355555555555554,0.8355555555555554
paper_filtered,german_city_names,qwen3_8b,5,capability,freeze_second,10,10,0.8551587301587302,0.8551587301587302
paper_filtered,german_city_names,qwen3_8b,5,capability,freeze_last,10,10,0.9463888888888888,0.9463888888888888
paper_filtered,german_city_names,qwen3_8b,5,capability,kld,10,10,0.8955555555555555,0.8955555555555555
paper_filtered,german_city_names,qwen3_8b,5,capability,ip,10,10,0.7025,0.7025
paper_filtered,german_city_names,qwen3_8b,5,unintended_generalization,baseline,10,10,0.11333333333333333,0.11333333333333333
paper_filtered,german_city_names,qwen3_8b,5,unintended_generalization,freeze_first,10,10,0.18253968253968256,0.18253968253968256
paper_filtered,german_city_names,qwen3_8b,5,unintended_generalization,freeze_second,10,10,0.26666666666666666,0.26666666666666666
paper_filtered,german_city_names,qwen3_8b,5,unintended_generalization,freeze_last,10,10,0.01,0.01
paper_filtered,german_city_names,qwen3_8b,5,unintended_generalization,kld,10,10,0.0,0.0
paper_filtered,german_city_names,qwen3_8b,5,unintended_generalization,ip,10,10,0.01,0.01
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,1,capability,baseline,24,24,0.11249999999999999,0.11249999999999999
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,1,capability,freeze_first,24,24,0.008333333333333333,0.008333333333333333
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,1,capability,freeze_second,24,24,0.12083333333333333,0.12083333333333333
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,1,capability,freeze_last,24,24,0.6373842592592592,0.6373842592592592
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,1,capability,kld,24,24,0.06759259259259259,0.06759259259259259
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,1,capability,ip,24,24,0.049999999999999996,0.049999999999999996
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,1,unintended_generalization,baseline,24,24,0.2898148148148148,0.2898148148148148
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,1,unintended_generalization,freeze_first,24,24,0.3833333333333333,0.3833333333333333
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,1,unintended_generalization,freeze_second,24,24,0.26666666666666666,0.26666666666666666
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,1,unintended_generalization,freeze_last,24,24,0.47824074074074074,0.47824074074074074
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,1,unintended_generalization,kld,24,24,0.23425925925925925,0.23425925925925925
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,1,unintended_generalization,ip,24,24,0.25416666666666665,0.25416666666666665
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,2,capability,baseline,23,24,0.10144927536231885,0.09722222222222221
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,2,capability,freeze_first,23,24,0.03671497584541062,0.03518518518518518
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,2,capability,freeze_second,23,24,0.16086956521739132,0.15416666666666667
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,2,capability,freeze_last,23,24,0.6239302967563837,0.6239302967563837
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,2,capability,kld,23,24,0.05652173913043478,0.05416666666666667
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,2,capability,ip,23,24,0.03043478260869565,0.029166666666666664
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,2,unintended_generalization,baseline,24,24,0.28703703703703703,0.28703703703703703
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,2,unintended_generalization,freeze_first,24,24,0.37546296296296294,0.37546296296296294
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,2,unintended_generalization,freeze_second,24,24,0.2819444444444444,0.2819444444444444
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,2,unintended_generalization,freeze_last,24,24,0.5430555555555556,0.5430555555555556
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,2,unintended_generalization,kld,24,24,0.2625,0.2625
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,2,unintended_generalization,ip,24,24,0.28750000000000003,0.28750000000000003
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,3,capability,baseline,24,24,0.10833333333333334,0.10833333333333334
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,3,capability,freeze_first,24,24,0.012499999999999999,0.012499999999999999
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,3,capability,freeze_second,24,24,0.12083333333333333,0.12083333333333333
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,3,capability,freeze_last,24,24,0.6044312169312169,0.6044312169312169
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,3,capability,kld,24,24,0.05416666666666667,0.05416666666666667
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,3,capability,ip,24,24,0.0375,0.0375
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,3,unintended_generalization,baseline,24,24,0.35833333333333334,0.35833333333333334
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,3,unintended_generalization,freeze_first,24,24,0.35462962962962963,0.35462962962962963
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,3,unintended_generalization,freeze_second,24,24,0.27731481481481485,0.27731481481481485
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,3,unintended_generalization,freeze_last,24,24,0.48240740740740745,0.48240740740740745
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,3,unintended_generalization,kld,24,24,0.2791666666666666,0.2791666666666666
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,3,unintended_generalization,ip,24,24,0.2708333333333333,0.2708333333333333
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,4,capability,baseline,24,24,0.13333333333333333,0.13333333333333333
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,4,capability,freeze_first,24,24,0.02175925925925926,0.02175925925925926
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,4,capability,freeze_second,24,24,0.09166666666666667,0.09166666666666667
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,4,capability,freeze_last,24,24,0.7075066137566138,0.7075066137566138
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,4,capability,kld,24,24,0.06666666666666667,0.06666666666666667
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,4,capability,ip,24,24,0.0375,0.0375
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,4,unintended_generalization,baseline,24,24,0.35833333333333334,0.35833333333333334
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,4,unintended_generalization,freeze_first,24,24,0.39814814814814814,0.39814814814814814
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,4,unintended_generalization,freeze_second,24,24,0.262037037037037,0.262037037037037
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,4,unintended_generalization,freeze_last,24,24,0.5379629629629629,0.5379629629629629
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,4,unintended_generalization,kld,24,24,0.25833333333333336,0.25833333333333336
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,4,unintended_generalization,ip,24,24,0.2833333333333333,0.2833333333333333
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,5,capability,baseline,24,24,0.11435185185185183,0.11435185185185183
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,5,capability,freeze_first,24,24,0.021296296296296296,0.021296296296296296
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,5,capability,freeze_second,24,24,0.15,0.15
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,5,capability,freeze_last,24,24,0.621412037037037,0.621412037037037
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,5,capability,kld,24,24,0.0625,0.0625
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,5,capability,ip,24,24,0.029166666666666664,0.029166666666666664
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,5,unintended_generalization,baseline,24,24,0.33749999999999997,0.33749999999999997
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,5,unintended_generalization,freeze_first,24,24,0.425,0.425
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,5,unintended_generalization,freeze_second,24,24,0.30231481481481476,0.30231481481481476
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,5,unintended_generalization,freeze_last,24,24,0.5758101851851852,0.5758101851851852
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,5,unintended_generalization,kld,24,24,0.23333333333333336,0.23333333333333336
paper_filtered,good_vs_bad_mixed_multifact,llama31_8b,5,unintended_generalization,ip,24,24,0.2791666666666667,0.2791666666666667
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,1,capability,baseline,24,24,0.0,0.0
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,1,capability,freeze_first,24,24,0.0,0.0
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,1,capability,freeze_second,24,24,0.0,0.0
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,1,capability,freeze_last,24,24,0.16666666666666666,0.16666666666666666
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,1,capability,kld,24,24,0.004166666666666667,0.004166666666666667
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,1,capability,ip,24,24,0.0,0.0
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,1,unintended_generalization,baseline,24,24,0.11342592592592593,0.11342592592592593
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,1,unintended_generalization,freeze_first,24,24,0.128125,0.128125
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,1,unintended_generalization,freeze_second,24,24,0.12916666666666665,0.12916666666666665
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,1,unintended_generalization,freeze_last,24,24,0.21493055555555554,0.21493055555555554
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,1,unintended_generalization,kld,24,24,0.14444444444444446,0.14444444444444446
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,1,unintended_generalization,ip,24,24,0.13252314814814814,0.13252314814814814
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,2,capability,baseline,24,24,0.013888888888888888,0.013888888888888888
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,2,capability,freeze_first,24,24,0.0059523809523809494,0.0059523809523809494
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,2,capability,freeze_second,24,24,0.004166666666666667,0.004166666666666667
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,2,capability,freeze_last,24,24,0.21296296296296294,0.21296296296296294
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,2,capability,kld,24,24,0.012500000000000002,0.012500000000000002
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,2,capability,ip,24,24,0.004166666666666667,0.004166666666666667
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,2,unintended_generalization,baseline,24,24,0.1759259259259259,0.1759259259259259
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,2,unintended_generalization,freeze_first,24,24,0.1545138888888889,0.1545138888888889
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,2,unintended_generalization,freeze_second,24,24,0.13425925925925924,0.13425925925925924
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,2,unintended_generalization,freeze_last,24,24,0.2179398148148148,0.2179398148148148
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,2,unintended_generalization,kld,24,24,0.13749999999999998,0.13749999999999998
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,2,unintended_generalization,ip,24,24,0.14166666666666664,0.14166666666666664
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,3,capability,baseline,24,24,0.008796296296296297,0.008796296296296297
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,3,capability,freeze_first,24,24,0.0,0.0
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,3,capability,freeze_second,24,24,0.0,0.0
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,3,capability,freeze_last,24,24,0.17905092592592595,0.17905092592592595
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,3,capability,kld,24,24,0.012500000000000002,0.012500000000000002
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,3,capability,ip,24,24,0.008333333333333333,0.008333333333333333
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,3,unintended_generalization,baseline,24,24,0.1466435185185185,0.1466435185185185
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,3,unintended_generalization,freeze_first,24,24,0.1658564814814815,0.1658564814814815
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,3,unintended_generalization,freeze_second,24,24,0.14305555555555555,0.14305555555555555
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,3,unintended_generalization,freeze_last,24,24,0.1986111111111111,0.1986111111111111
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,3,unintended_generalization,kld,24,24,0.14722222222222223,0.14722222222222223
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,3,unintended_generalization,ip,24,24,0.15416666666666665,0.15416666666666665
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,4,capability,baseline,24,24,0.016666666666666666,0.016666666666666666
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,4,capability,freeze_first,24,24,0.005208333333333333,0.005208333333333333
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,4,capability,freeze_second,24,24,0.0,0.0
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,4,capability,freeze_last,24,24,0.19745370370370371,0.19745370370370371
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,4,capability,kld,24,24,0.004166666666666667,0.004166666666666667
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,4,capability,ip,24,24,0.008333333333333333,0.008333333333333333
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,4,unintended_generalization,baseline,24,24,0.1523148148148148,0.1523148148148148
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,4,unintended_generalization,freeze_first,24,24,0.16261574074074073,0.16261574074074073
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,4,unintended_generalization,freeze_second,24,24,0.15,0.15
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,4,unintended_generalization,freeze_last,24,24,0.23136574074074076,0.23136574074074076
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,4,unintended_generalization,kld,24,24,0.13333333333333333,0.13333333333333333
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,4,unintended_generalization,ip,24,24,0.125,0.125
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,5,capability,baseline,24,24,0.0,0.0
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,5,capability,freeze_first,24,24,0.008333333333333333,0.008333333333333333
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,5,capability,freeze_second,24,24,0.0,0.0
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,5,capability,freeze_last,24,24,0.22094907407407405,0.22094907407407405
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,5,capability,kld,24,24,0.004629629629629629,0.004629629629629629
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,5,capability,ip,24,24,0.012500000000000002,0.012500000000000002
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,5,unintended_generalization,baseline,24,24,0.15416666666666667,0.15416666666666667
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,5,unintended_generalization,freeze_first,24,24,0.17585978835978835,0.17585978835978835
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,5,unintended_generalization,freeze_second,24,24,0.1486111111111111,0.1486111111111111
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,5,unintended_generalization,freeze_last,24,24,0.2111111111111111,0.2111111111111111
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,5,unintended_generalization,kld,24,24,0.14583333333333334,0.14583333333333334
paper_filtered,good_vs_bad_mixed_multifact,olmo3_7b,5,unintended_generalization,ip,24,24,0.14166666666666666,0.14166666666666666
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,1,capability,baseline,24,24,0.0,0.0
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,1,capability,freeze_first,24,24,0.0,0.0
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,1,capability,freeze_second,24,24,0.008333333333333333,0.008333333333333333
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,1,capability,freeze_last,24,24,0.12824074074074074,0.12824074074074074
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,1,capability,kld,24,24,0.0,0.0
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,1,capability,ip,24,24,0.008333333333333333,0.008333333333333333
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,1,unintended_generalization,baseline,24,24,0.11666666666666665,0.11666666666666665
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,1,unintended_generalization,freeze_first,24,24,0.15925925925925927,0.15925925925925927
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,1,unintended_generalization,freeze_second,24,24,0.1425925925925926,0.1425925925925926
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,1,unintended_generalization,freeze_last,24,24,0.20324074074074075,0.20324074074074075
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,1,unintended_generalization,kld,24,24,0.13043981481481484,0.13043981481481484
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,1,unintended_generalization,ip,24,24,0.12916666666666668,0.12916666666666668
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,2,capability,baseline,24,24,0.0,0.0
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,2,capability,freeze_first,24,24,0.0,0.0
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,2,capability,freeze_second,24,24,0.0,0.0
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,2,capability,freeze_last,24,24,0.11759259259259258,0.11759259259259258
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,2,capability,kld,24,24,0.0,0.0
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,2,capability,ip,24,24,0.0,0.0
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,2,unintended_generalization,baseline,24,24,0.18240740740740738,0.18240740740740738
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,2,unintended_generalization,freeze_first,24,24,0.19675925925925922,0.19675925925925922
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,2,unintended_generalization,freeze_second,24,24,0.17731481481481481,0.17731481481481481
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,2,unintended_generalization,freeze_last,24,24,0.21527777777777776,0.21527777777777776
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,2,unintended_generalization,kld,24,24,0.14166666666666666,0.14166666666666666
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,2,unintended_generalization,ip,24,24,0.14583333333333331,0.14583333333333331
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,3,capability,baseline,24,24,0.0,0.0
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,3,capability,freeze_first,24,24,0.0,0.0
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,3,capability,freeze_second,24,24,0.0,0.0
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,3,capability,freeze_last,24,24,0.14409722222222224,0.14409722222222224
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,3,capability,kld,24,24,0.004166666666666667,0.004166666666666667
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,3,capability,ip,24,24,0.004166666666666667,0.004166666666666667
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,3,unintended_generalization,baseline,24,24,0.1625,0.1625
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,3,unintended_generalization,freeze_first,24,24,0.21064814814814814,0.21064814814814814
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,3,unintended_generalization,freeze_second,24,24,0.15416666666666665,0.15416666666666665
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,3,unintended_generalization,freeze_last,24,24,0.2310185185185185,0.2310185185185185
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,3,unintended_generalization,kld,24,24,0.12916666666666665,0.12916666666666665
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,3,unintended_generalization,ip,24,24,0.13333333333333333,0.13333333333333333
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,4,capability,baseline,24,24,0.0,0.0
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,4,capability,freeze_first,24,24,0.0,0.0
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,4,capability,freeze_second,24,24,0.0,0.0
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,4,capability,freeze_last,24,24,0.14444444444444446,0.14444444444444446
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,4,capability,kld,24,24,0.0,0.0
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,4,capability,ip,24,24,0.0,0.0
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,4,unintended_generalization,baseline,24,24,0.17314814814814813,0.17314814814814813
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,4,unintended_generalization,freeze_first,24,24,0.17314814814814813,0.17314814814814813
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,4,unintended_generalization,freeze_second,24,24,0.18564814814814815,0.18564814814814815
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,4,unintended_generalization,freeze_last,24,24,0.2041666666666667,0.2041666666666667
paper_filtered,good_vs_bad_mixed_multifact,qwen3_8b,4,unintended_generalization,kld,24,24,0.12916666666666665,0.12916666666666665
